,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
5290,rpl902-antisense-1,0.43455658433049316,0.0006532192576131211,SPNCRNA.1103,0.1647297853046549,"antisense RNA (predicted), possible alternative...",60S ribosomal protein L9
3989,snx3,0.43418745578147594,0.0006609723942367007,SPBC887.06c,0.1647297853046549,sorting nexin Snx3,sorting nexin Snx3
902,sap114,-0.43418745578147594,0.0006609723942367007,SPAC22A12.09c,0.1647297853046549,U2 snRNP-associated protein Sap114,U2 snRNP-associated protein Sap114
4795,tip41,0.432034205912209,0.0007078813203584994,SPCC4B3.16,0.1647297853046549,TIP41 type 2a phosphatase regulator Tip41,TIP41 type 2a phosphatase regulator Tip41
3576,php5,-0.4312344273893384,0.0007260570595730335,SPBC3B8.02,0.1647297853046549,CCAAT-binding factor complex subunit Php5,CCAAT-binding factor complex subunit Php5
5752,psm1-antisense-1,0.43102573178268333,0.0007308687248767093,SPNCRNA.1525,0.1647297853046549,antisense RNA (predicted),mitotic/meiotic cohesin complex ATPase subunit ...
5014,gcs2,0.4301270417422868,0.0007519196877490609,SPCC737.06c,0.1647297853046549,glutamate-cysteine ligase regulatory subunit Gcs2,glutamate-cysteine ligase regulatory subunit Gcs2
125,SPAC11E3.14,-0.42908117752007147,0.0007771065189383913,SPAC11E3.14,0.1647297853046549,protein with a role in clearing protein aggregates,protein with a role in clearing protein aggregates
4745,SPCC338.03c,0.4285890061213818,0.0007892206624239808,SPCC338.03c,0.1647297853046549,dubious,dubious
252,gar2,-0.42760466332400265,0.0008139617240815789,SPAC140.02,0.1647297853046549,nucleolar protein required for rRNA processing,nucleolar protein required for rRNA processing
5682,SPNCRNA.1458,0.4257590205789167,0.0008622456374700319,SPNCRNA.1458,0.1647297853046549,intergenic RNA (predicted),intergenic RNA (predicted)
1619,sds22,0.42526684918022706,0.0008755502745476814,SPAC4A8.12c,0.1647297853046549,serine/threonine protein phosphatase PP1 regula...,serine/threonine protein phosphatase PP1 regula...
6033,SPNCRNA.279,0.4252144542326879,0.0008769774895970279,SPNCRNA.279,0.1647297853046549,non-coding RNA (predicted),non-coding RNA (predicted)
1447,spg4,-0.42465163493186503,0.0008924412747881982,SPAC328.04,0.1647297853046549,microtubule severing ATPase Spg4,microtubule severing ATPase Spg4
6292,prl58,0.42046817804300357,0.0010153089411329753,SPNCRNA.58,0.177278780105064,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
766,gpi17,0.4199144852194777,0.001032663761001737,SPAC1F12.09,0.177278780105064,pig-S,pig-S
4129,spe2,-0.4196683995201329,0.001040462366305116,SPBP4H10.05c,0.177278780105064,S-adenosylmethionine decarboxylase proenzyme Spe2,S-adenosylmethionine decarboxylase proenzyme Spe2
2040,she9,0.41745362822602977,0.0011130714852250131,SPAC823.13c,0.18490900048300532,mitochondrial inner membrane protein She9,mitochondrial inner membrane protein She9
5577,SPBC428.10-antisense-1,0.41357777846134924,0.0012511736921377076,SPNCRNA.1362,0.20171526135639656,antisense RNA (predicted),Schizosaccharomyces pombe specific protein
2481,SPBC12C2.01c,0.4121627856901166,0.001305305679206178,SPBC12C2.01c,0.20171526135639656,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
6408,SPNCRNA.699,0.4121627856901166,0.001305305679206178,SPNCRNA.699,0.20171526135639656,intergenic RNA (predicted),intergenic RNA (predicted)
6377,SPNCRNA.670,0.41068627149404785,0.0013640238785559775,SPNCRNA.670,0.2049626753665002,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
1936,fps1,0.40920975729797904,0.0014251009900985846,SPAC6F12.13c,0.2049626753665002,geranyltranstransferase Fps1,geranyltranstransferase Fps1
5564,SPNCRNA.1350,0.40914823587314286,0.001427698266385437,SPNCRNA.1350,0.2049626753665002,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
6723,SPAC9E9.17c-antisense-1,0.40837358184776423,0.0014607672974614814,SPNCRNA.987,0.2049626753665002,antisense RNA (predicted),dubious
3617,dip2,-0.40791780737641886,0.0014805430274781053,SPBC3D6.12,0.2049626753665002,U3 snoRNA associated protein Dip2,U3 snoRNA associated protein Dip2
4598,prp45,-0.4057030360823157,0.0015800980430233055,SPCC188.11,0.21428064277326256,Prp19 complex subunit Prp45,Prp19 complex subunit Prp45
2790,wdr7,0.40496477898428135,0.0016145911087959112,SPBC16H5.13,0.2145791583589766,"WD repeat protein, human WDR7 ortholog","WD repeat protein, human WDR7 ortholog"
1382,erv14,0.40250392199083335,0.0017344895821196124,SPAC30C2.05,0.22143837590621318,cornichon family protein Erv14,cornichon family protein Erv14
4934,lmb1,0.4018887077424713,0.001765681766257469,SPCC622.11,0.22143837590621318,plasma membrane LMBR1-like multi-pass membrane ...,plasma membrane LMBR1-like multi-pass membrane ...
6401,SPAC521.02-antisense-1,-0.40127349349410935,0.0017973746040087914,SPNCRNA.692,0.22143837590621318,antisense RNA (predicted),WLM domain metallopeptidase implicated in DNA r...
3822,erg9,0.40084284352025595,0.0018198611975760212,SPBC646.05c,0.22143837590621318,farnesyldiphosphate:farnesyldiphosphatefarnesyl...,farnesyldiphosphate:farnesyldiphosphatefarnesyl...
4817,mdj1,-0.40059675782091114,0.0018328232768761062,SPCC4G3.14,0.22143837590621318,mitochondrial DNAJ domain protein Mdj1,mitochondrial DNAJ domain protein Mdj1
2595,spt8,-0.39942785074902337,0.0018955269260196327,SPBC14C8.17c,0.22154368646658815,SAGA complex subunit Spt8,SAGA complex subunit Spt8
2003,dfg10,0.3988741579254976,0.001925892078948981,SPAC7D4.09c,0.22154368646658815,3-oxo-5-alpha-steroid 4-dehydrogenase,3-oxo-5-alpha-steroid 4-dehydrogenase
2837,rrb1,-0.3984435079516442,0.0019498090049344771,SPBC1711.07,0.22154368646658815,"assembly chaperone for ribosomal protein Rpl3, ...","assembly chaperone for ribosomal protein Rpl3, ..."
313,SPAC1556.06.2,0.39813590082746314,0.0019670545525250116,SPAC1556.06.2,0.22154368646658815,unknown,unknown
871,csn3,0.39733612230459264,0.0020125320937588336,SPAC222.16c,0.22288792938379084,COP9/signalosome complex subunit Csn3,COP9/signalosome complex subunit Csn3
99,SPAC11D3.06,-0.39481374388630847,0.0021621721206776297,SPAC11D3.06,0.2292324641942638,MatE family transmembrane transporter,MatE family transmembrane transporter
2916,nep1,-0.39444461533729125,0.0021848833476398742,SPBC17D11.01,0.2292324641942638,NEDD8 protease Nep1,NEDD8 protease Nep1
5115,kcs1,-0.3941985296379465,0.0022001420904677205,SPCC970.08,0.2292324641942638,inositol polyphosphate kinase Kcs1,inositol polyphosphate kinase Kcs1
2746,mug100,0.3940754867882741,0.0022078070291095386,SPBC16E9.07,0.2292324641942638,Schizosaccharomyces pombe specific protein Mug100,Schizosaccharomyces pombe specific protein Mug100
4743,new25,0.3932757082654034,0.0022582120135014308,SPCC330.21,0.2299299603744442,Schizosaccharomyces specific SAP domain contain...,Schizosaccharomyces specific SAP domain contain...
2587,dbl3,0.3922298440431881,0.0023256725521145377,SPBC14C8.09c,0.2299299603744442,"IMPACT domain protein, possible chaperone","IMPACT domain protein, possible chaperone"
1591,SPAC3H5.11,-0.3920452797686795,0.002337761951741379,SPAC3H5.11,0.2299299603744442,NAD/NADH kinase,NAD/NADH kinase
2007,SPAC7D4.13c,0.39167615121966226,0.0023621088084821453,SPAC7D4.13c,0.2299299603744442,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
877,yea6,-0.3909994155464641,0.0024073318510076432,SPAC227.03c,0.2299299603744442,"mitochondrial carrier, NAD Yea6","mitochondrial carrier, NAD Yea6"
4255,jnm1,0.39063028699744695,0.002432322482714772,SPCC11E10.03,0.2299299603744442,"dynactin complex subunit, dynamitin Jnm1","dynactin complex subunit, dynamitin Jnm1"
5625,rhn1-antisense-1,0.39017487738592316,0.0024634725529465774,SPNCRNA.1406,0.2299299603744442,antisense RNA (predicted),RNA polymerase II transcription termination fac...
6668,rad50-antisense-1,0.3897689870497401,0.0024915342258604208,SPNCRNA.936,0.2299299603744442,antisense RNA (predicted),DNA repair protein Rad50
4281,fft2,-0.38927681565105055,0.002525942378831366,SPCC1235.05c,0.2299299603744442,SMARCAD1 family ATPase Fft2,SMARCAD1 family ATPase Fft2
5250,map1-antisense-1,0.388784644252361,0.002560772662241957,SPNCRNA.1067,0.22995046406213246,antisense RNA (predicted),"DNA-binding transcription factor, MADS-box Map1"
5258,SPAP8A3.13c-antisense-1,0.3881079085791627,0.002609361727023277,SPNCRNA.1074,0.23062354338592148,antisense RNA (predicted),GID complex subunit Gid10
5368,cwf20-antisense-1,0.38736965148112834,0.0026633014883337613,SPNCRNA.1174,0.23062354338592148,antisense RNA (predicted),complexed with Cdc5 protein Cwf20
3788,met6,-0.38724660863145594,0.002672387184456878,SPBC56F2.11,0.23062354338592148,homoserine O-acetyltransferase Met6,homoserine O-acetyltransferase Met6
5378,SPCC23B6.02c-antisense-1,-0.385708573010551,0.0027883056277301153,SPNCRNA.1183,0.23226605998919894,antisense RNA (predicted),pre-ribosomal factor
3863,SPBC660.17c,0.38552400873604237,0.002802511747461179,SPBC660.17c,0.23226605998919894,ER membrane protein,ER membrane protein
6193,SPNCRNA.467,0.3849536694817069,0.002846818594257404,SPNCRNA.467,0.23226605998919894,non-coding RNA (predicted),non-coding RNA (predicted)
3431,bms1,-0.38478575163800793,0.002859981302604195,SPBC31E1.06,0.23226605998919894,GTP binding protein Bms1,GTP binding protein Bms1
2771,top3,-0.38429358023931837,0.0028988734275610397,SPBC16G5.12c,0.23226605998919894,DNA topoisomerase III,DNA topoisomerase III
5846,SPNCRNA.1612,0.383247716017103,0.0029830819476739873,SPNCRNA.1612,0.23226605998919894,non-coding RNA,non-coding RNA
4146,pop7,0.38281706604324955,0.0030183822800602528,SPBP8B7.01c,0.23226605998919894,RNAseP RNAse MRP subunit Pop7,RNAseP RNAse MRP subunit Pop7
2657,tti2,0.3822018517948876,0.00306945424119157,SPBC1604.17c,0.23226605998919894,ASTRA complex subunit Tti2,ASTRA complex subunit Tti2
4955,eis1,-0.38207880894521523,0.0030797601322086598,SPCC63.14,0.23226605998919894,eisosome assembly protein Eis1,eisosome assembly protein Eis1
6637,rpt5-antisense-1,0.38207880894521523,0.0030797601322086598,SPNCRNA.908,0.23226605998919894,antisense RNA (predicted),19S proteasome base subcomplex ATPase subunit Rpt5
2358,sda1,-0.38189424467070665,0.0030952765198316227,SPBC106.14c,0.23226605998919894,SDA1 family protein,SDA1 family protein
5865,mug30-antisense-1,0.381709680396198,0.0031108622030156063,SPNCRNA.1630,0.23226605998919894,antisense RNA (predicted),"HECT-type ubiquitin-protein ligase E3, found in..."
5402,rsm1-antisense-1,0.37955643052693105,0.0032979050130151543,SPNCRNA.1204,0.2434953201276189,antisense RNA (predicted),zinc finger C3HC-type containing RNA export fac...
4084,mrd1,-0.37740318065766404,0.003494844633129205,SPBP22H7.02c,0.25044869969242706,ribosome biogenesis RNA-binding protein Mrd1,ribosome biogenesis RNA-binding protein Mrd1
4765,nap1,-0.37691100925897447,0.003541294875987898,SPCC364.06,0.25044869969242706,histone H2A-H2B chaperone Nap1,histone H2A-H2B chaperone Nap1
4886,sup35,-0.3768494878341383,0.003547139402678763,SPCC584.04,0.25044869969242706,cytoplasmic translation release factor class II...,cytoplasmic translation release factor class II...
2229,gua2,-0.37666492355962966,0.003564724231800115,SPAP7G5.02c,0.25044869969242706,GMP synthase [glutamine-hydrolyzing] Gua2,GMP synthase [glutamine-hydrolyzing] Gua2
92,fhl1,-0.3764188378602849,0.00358829064829834,SPAC1142.08,0.25044869969242706,DNA-binding forkhead transcription factor Fhl1,DNA-binding forkhead transcription factor Fhl1
1711,SPAC4H3.04c,0.37555753791257807,0.003671862323992256,SPAC4H3.04c,0.25044869969242706,"MEMO1 family, human MEMO1 ortholog, ancient con...","MEMO1 family, human MEMO1 ortholog, ancient con..."
1847,mst1,0.37524993078839713,0.003702123882472343,SPAC637.12c,0.25044869969242706,"histone acetyltransferase, KAT5 family Mst1","histone acetyltransferase, KAT5 family Mst1"
275,SPAC144.17c,0.37512688793872473,0.003714290124489558,SPAC144.17c,0.25044869969242706,6-phosphofructo-2-kinase,6-phosphofructo-2-kinase
2958,aim21,-0.37457319511519893,0.0037694768203392188,SPBC18E5.07,0.25044869969242706,barbed end F-actin assembly inhibitor,barbed end F-actin assembly inhibitor
4092,pkr1,0.3745116736903627,0.0037756531978494685,SPBP23A10.02,0.25044869969242706,ER membrane V-ATPase assembly factor Pkr1,ER membrane V-ATPase assembly factor Pkr1
2463,mti2,-0.3742040665661817,0.0038066694761377177,SPBC1271.15c,0.25044869969242706,mitochondrial translation initiation factor IF-...,mitochondrial translation initiation factor IF-...
6182,SPNCRNA.454,0.3732197237688025,0.003907440371100305,SPNCRNA.454,0.25373567510377737,non-coding RNA (predicted),non-coding RNA (predicted)
1635,ade4,-0.37297363806945777,0.003932998425235376,SPAC4D7.08c,0.25373567510377737,amidophosphoribosyltransferase Ade4,amidophosphoribosyltransferase Ade4
2786,omh2,0.37223538097142334,0.004010560879621561,SPBC16H5.09c,0.2562517023565892,"Golgi alpha-1,2-mannosyltransferase Omh2","Golgi alpha-1,2-mannosyltransferase Omh2"
6261,cut3-antisense-2,0.3718662524224061,0.004049846258263786,SPNCRNA.551,0.256297413201551,antisense RNA (predicted),condensin complex SMC subunit Smc4
2326,SPAPB8E5.08,0.3710522923619274,0.004137676709272362,SPAPB8E5.08,0.2573868520776972,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
5739,pvg3-antisense-1,0.3706373945743375,0.004183089857499931,SPNCRNA.1512,0.2573868520776972,antisense RNA (predicted),Golgi galactosylxylosylprotein 3-beta-galactosy...
4940,apn1,-0.3706358239256821,0.004183262607131873,SPCC622.17,0.2573868520776972,"AP endonuclease, minor transcript isoform Apn1","AP endonuclease, minor transcript isoform Apn1"
5835,SPBC2G2.17c-antisense-1,0.3695284382786306,0.004306638026800631,SPNCRNA.1601,0.26254687787238706,"antisense RNA (predicted), possible alternative...",cell wall beta-glucosidase Psu2
5540,SPNCRNA.1329,0.3687286597557599,0.004397727468688672,SPNCRNA.1329,0.26429437371370096,intergenic RNA (predicted),intergenic RNA (predicted)
4897,SPCC594.04c,-0.36848257405641516,0.004426094644399529,SPCC594.04c,0.26429437371370096,steroid oxidoreductase superfamily protein,steroid oxidoreductase superfamily protein
494,tif471,-0.3682364883570704,0.004454623003150415,SPAC17C9.03,0.26429437371370096,translation initiation factor eIF4G,translation initiation factor eIF4G
4355,spt2,-0.36749823125903597,0.004541182924065096,SPCC1393.02c,0.26704566841073063,histone H3-H4 chaperone Spt2,histone H3-H4 chaperone Spt2
6411,SPAC222.13c-antisense-1,0.3666369313113292,0.004644039843509616,SPNCRNA.701,0.27069863824667895,antisense RNA (predicted),6-phosphofructo-2-kinase
158,til1,0.36620628133747585,0.004696233581771931,SPAC12B10.08c,0.27136062739890854,mitochondrial tRNA(Ile)-lysidine synthetase Til1,mitochondrial tRNA(Ile)-lysidine synthetase Til1
3295,tri1,0.3652834599649328,0.004809819907049063,SPBC29A10.09c,0.2732979332909253,"triman, ribonuclease involved in priRNA formati...","triman, ribonuclease involved in priRNA formati..."
4109,fet4,-0.3650988956904242,0.004832825148475797,SPBP26C9.03c,0.2732979332909253,plasma membrane iron/zinc ion transmembrane tra...,plasma membrane iron/zinc ion transmembrane tra...
2507,ani1,-0.36466824571657086,0.00488688103465167,SPBC1347.02,0.2732979332909253,CENP-A amino terminus domain (NTD) isomerase Ani1,CENP-A amino terminus domain (NTD) isomerase Ani1
1768,pabp,-0.36417607431788124,0.004949310042614887,SPAC57A7.04c,0.2732979332909253,major poly(A) binding protein Pabp/Pab1,major poly(A) binding protein Pabp/Pab1
5837,trs3-antisense-1,0.36276108154664866,0.005132718628155698,SPNCRNA.1603,0.2732979332909253,antisense RNA (predicted),unknown
1517,elf1,-0.3626995601218125,0.005140826698231902,SPAC3C7.08c,0.2732979332909253,AAA family ATPase Elf1,AAA family ATPase Elf1
4330,rsc7,-0.3626995601218125,0.005140826698231902,SPCC1281.05,0.2732979332909253,RSC complex subunit Rsc7,RSC complex subunit Rsc7
4223,SPBPJ4664.05,0.3622689101479591,0.005197899135041218,SPBPJ4664.05,0.2732979332909253,"endomembrane system protein, FAR-17a/AIG1-like ...","endomembrane system protein, FAR-17a/AIG1-like ..."
679,uga1,-0.3622689101479591,0.005197899135041218,SPAC19D5.07,0.2732979332909253,4-aminobutyrate aminotransferase (GABA transami...,4-aminobutyrate aminotransferase (GABA transami...
2253,csn2,0.3619613030237781,0.0052390053891185236,SPAPB17E12.04c,0.2732979332909253,COP9/signalosome complex subunit Csn2,COP9/signalosome complex subunit Csn2
3757,mrl1,0.36165369589959706,0.005280397041544332,SPBC530.09c,0.2732979332909253,cation dependent mannose-6-phosphate cargo rece...,cation dependent mannose-6-phosphate cargo rece...
3267,SPBC27B12.12c,-0.36140761020025225,0.005313716967349337,SPBC27B12.12c,0.2732979332909253,CorA family magnesium ion transmembrane transpo...,CorA family magnesium ion transmembrane transpo...
2898,pdk1,-0.3602387031283645,0.005474521873949192,SPBC1778.10c,0.2732979332909253,serine/threonine protein kinase Ppk21/Pdk1,serine/threonine protein kinase Ppk21/Pdk1
3903,npp1,0.3596850103048387,0.005552172749562663,SPBC725.05c,0.2732979332909253,nucleotide pyrophosphatase Npp1,nucleotide pyrophosphatase Npp1
6557,SPNCRNA.834,0.35950044603033016,0.005578270353148766,SPNCRNA.834,0.2732979332909253,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
6254,prl54,0.3587006675074595,0.0056926081958453105,SPNCRNA.54,0.2732979332909253,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
5086,elp2,-0.3582700175336061,0.005755022304362243,SPCC895.06,0.2732979332909253,elongator complex WD repeat protein Elp2,elongator complex WD repeat protein Elp2
5862,ppm1-antisense-1,0.3579008889845889,0.0058089970393486,SPNCRNA.1628,0.2732979332909253,antisense RNA (predicted),"leucine carboxyl methyltransferase, involved in..."
1183,smb1,-0.3577163247100803,0.005836150505887489,SPAC26A3.08,0.2732979332909253,Sm snRNP core protein Smb1,Sm snRNP core protein Smb1
1637,spt20,-0.35747023901073555,0.005872528232380858,SPAC4D7.10c,0.2732979332909253,SAGA complex subunit Spt20,SAGA complex subunit Spt20
5306,ght6-antisense-1,-0.35747023901073555,0.005872528232380858,SPNCRNA.1118,0.2732979332909253,antisense RNA (predicted),plasma membrane glucose/fructose:proton symport...
5968,SPNCRNA.208,0.3573199979007535,0.005894835301091293,SPNCRNA.208,0.2732979332909253,non-coding RNA (predicted),non-coding RNA (predicted)
4956,gep4,0.3571011104617184,0.005927467596780345,SPCC645.02,0.2732979332909253,phosphatidylglycerol phosphate phosphatase Gep4,phosphatidylglycerol phosphate phosphatase Gep4
6115,SPNCRNA.377,0.3565321592149511,0.006013030164128358,SPNCRNA.377,0.2732979332909253,non-coding RNA (predicted),non-coding RNA (predicted)
4144,nhm1,0.3561167676643391,0.006076181196476702,SPBP4H10.20,0.2732979332909253,m7G(5')pppN diphosphatase Nhm1,m7G(5')pppN diphosphatase Nhm1
3121,inp2,0.3558091605401582,0.006123319781428342,SPBC21B10.06c,0.2732979332909253,myosin binding vezatin family protein involved ...,myosin binding vezatin family protein involved ...
545,dri1,-0.35537851056630476,0.006189851918503563,SPAC17H9.04c,0.2732979332909253,RNA-binding protein involved in heterochromatin...,RNA-binding protein involved in heterochromatin...
2435,rpl1801,-0.3543941677689255,0.006344307829039579,SPBC11C11.07,0.2732979332909253,60S ribosomal protein L18,60S ribosomal protein L18
864,seb1,-0.35427112491925317,0.006363850080141496,SPAC222.09,0.2732979332909253,RNA-binding and 3'-end processing protein Seb1,RNA-binding and 3'-end processing protein Seb1
5167,prl2,0.3542157693346857,0.006372659089560772,SPNCRNA.02,0.2732979332909253,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
2580,cut2,-0.35353286782121873,0.006482213871475946,SPBC14C8.01c,0.2732979332909253,"sister chromatid separation inhibitor, securin","sister chromatid separation inhibitor, securin"
3436,sar1,-0.3533483035467102,0.006512104111269882,SPBC31F10.06c,0.2732979332909253,ADP-ribosylation factor Sar1,ADP-ribosylation factor Sar1
2650,srb7,0.35297917499769293,0.006572246562680086,SPBC1604.10,0.2732979332909253,mediator complex subunit Med21,mediator complex subunit Med21
2293,glt1,-0.3527330892983482,0.006612610958100138,SPAPB1E7.07,0.2732979332909253,glutamate synthase (GOGAT) Glt1,glutamate synthase (GOGAT) Glt1
6058,SPNCRNA.306,0.35267156787351195,0.006622735873388779,SPNCRNA.306,0.2732979332909253,intergenic RNA (predicted),intergenic RNA (predicted)
666,SPAC19B12.07c,0.35267156787351195,0.006622735873388779,SPAC19B12.07c,0.2732979332909253,"zinc finger C2H2-type, human ZNF277 ortholog, i...","zinc finger C2H2-type, human ZNF277 ortholog, i..."
3946,SPBC800.14c,0.35261004644867583,0.00663287434542545,SPBC800.14c,0.2732979332909253,"mitochondrial DUF1772 family protein, multimemb...","mitochondrial DUF1772 family protein, multimemb..."
674,emc10,0.35205635362515003,0.006724733144560739,SPAC19D5.02c,0.2732979332909253,ER membrane protein complex subunit Emc10,ER membrane protein complex subunit Emc10
6697,SPNCRNA.962,0.3516257036512966,0.00679694598313947,SPNCRNA.962,0.2732979332909253,unknown,unknown
355,dus3,-0.3515641822264604,0.006807317241815051,SPAC16.04,0.2732979332909253,tRNA/mRNA dihydrouridine synthase Dus3,tRNA/mRNA dihydrouridine synthase Dus3
814,fmp40,0.35125657510227937,0.0068593813015347905,SPAC20G4.05c,0.2732979332909253,mitochondrial protein adenylyltransferase SelO,mitochondrial protein adenylyltransferase SelO
3784,SPBC56F2.07c,-0.3511950536774432,0.006869835774268188,SPBC56F2.07c,0.2732979332909253,ribosome biogenesis factor recycling AAA family...,ribosome biogenesis factor recycling AAA family...
3953,jmj3,-0.35113353225260696,0.006880304169830584,SPBC83.07,0.2732979332909253,"histone demethylase H3-K36 specific, Lid2 compl...","histone demethylase H3-K36 specific, Lid2 compl..."
3442,tma20,0.35113353225260696,0.006880304169830584,SPBC31F10.12,0.2732979332909253,RNA-binding protein Tma20,RNA-binding protein Tma20
2252,pex12,0.35082592512842603,0.0069328555298886554,SPAPB17E12.03,0.2732979332909253,peroxisomal ubiquitin-protein ligase E3 Pex12,peroxisomal ubiquitin-protein ligase E3 Pex12
3615,apn2,-0.35033375372973646,0.0070176673186205405,SPBC3D6.10,0.2732979332909253,AP-endonuclease Apn2,AP-endonuclease Apn2
5353,SPCC1393.09c-antisense-1,0.35007999429699677,0.007061748634276614,SPNCRNA.1160,0.2732979332909253,antisense RNA (predicted),"RWD domain protein, involved in cytoplasmic tra..."
2075,rps5,-0.3499646251807192,0.007081869594672115,SPAC8C9.08,0.2732979332909253,40S ribosomal protein S5,40S ribosomal protein S5
3360,rpl1701,-0.349903103755883,0.007092619699838817,SPBC2F12.04,0.2732979332909253,60S ribosomal protein L17,60S ribosomal protein L17
141,ubc14,0.34971853948137444,0.00712495557269415,SPAC1250.03,0.2732979332909253,ubiquitin conjugating enzyme E2 for HECT-type a...,ubiquitin conjugating enzyme E2 for HECT-type a...
2263,SPAPB17E12.14c,-0.3495339752068658,0.007157420111187933,SPAPB17E12.14c,0.2732979332909253,"6-phosphofructo-2-kinase/fructose-2,6-bisphosph...","6-phosphofructo-2-kinase/fructose-2,6-bisphosph..."
5730,SPNCRNA.1503,0.3494109323571934,0.007179134827415635,SPNCRNA.1503,0.2732979332909253,antisense RNA (predicted),antisense RNA (predicted)
5659,SPNCRNA.1437,0.349287889507521,0.007200907043150954,SPNCRNA.1437,0.2732979332909253,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
